,Unnamed: 0,Speech_Number,Para_No,date_x,sentances,old_sentiment,bitcoin_sentiment,digital_count
557,1582,1259,18,07/06/2018,"Moreover, the issuance of a CBDC may become less positive on balance if we take into account the potential effects on the demand for commercial bank deposits.",1,0,1
558,1583,1259,18,07/06/2018,"The risks and benefits would be affected by the characteristics of the CBDC, but in any event the risks would not disappear altogether",-1,0,1
559,1584,1259,19,07/06/2018,The business case for introducing CBDCs remains at best unclear.,1,0,1
560,1587,1259,19,07/06/2018,"Indeed, many of them are currently engaged in research and technical experimentation with a CBDC.",0,0,1
561,1589,1259,19,07/06/2018,"Some have gone even further, such as the Central Bank of Uruguay, which has launched a pilot project.14 At Banca d’Italia, we are also studying how a CBDC would impact our financial system and monetary policy, and we are working within the Eurosystem on trials using DLT, which might prove useful for a digital currency.",0,0,2
562,1590,1259,19,07/06/2018,Researchers are also actively reflecting on CBDCs.,0,0,1
563,1593,1259,20,07/06/2018,"Some open issues As mentioned above, the risks and benefits of CBDCs, together with their impact on the financial system, the real economy and on society, closely depend on their characteristics.15                                                             14  The Danmarks Nationalbank is sceptical about whether the benefits of a CBDC can really prevail over its costs.",0,0,2
564,1594,1259,20,07/06/2018,"See Gürtler, S., and Rasmussen, S. Central bank digital currency in Denmark?, December 2017.",0,0,1
565,1596,1259,21,07/06/2018,"8Probably the most important issue is whether the digital currency should be traceable or whether it should be designed to guarantee, to the extent possible, anonymity.",0,0,1
566,1601,1259,22,07/06/2018,"Based on such evidence, a bank might decide to reject a loan demand by an applicant with high expenditure on alcohol, even though the correlation does not reflect any ex-ante causal relationship between these two variables but could be simply due, for example, to an ex-post common psychological factor.16 Though it may be over simplified, this example emphasizes that we need to address carefully the privacy issues that may stem from digitization, and in particular from the introduction of a CBDC.",-1,0,1
567,1603,1259,22,07/06/2018,Just who should decide on the degree of anonymity associated with the use of a CBDC?,0,0,1
568,1605,1259,22,07/06/2018,"We need to think carefully, right now, about how to make the introduction of a CBDC fully compatible with the rights of individuals and about how to square the increasing availability of information on the private lives of each one of us in relation to our political views, state of health, or sexual orientation, with the protection of our personal freedom and with the rules that govern the functioning of a modern liberal democracy",0,0,1
569,1606,1259,23,07/06/2018,"Another key issue is whether a CBDC should be remunerated or, as in the case of cash, should pay no interest.",0,0,1
570,1612,1259,24,07/06/2018,"For example, interest payments would make a CBDC a closer substitute of bank deposits.18 This would increase the volatility of deposits and, in extreme conditions, could even facilitate a digital bank run (whose probability is increased by the very existence of a CBDC): in bad times, depositors could switch rapidly and at no cost from their bank account to the CBDC.",-2,0,3
571,1613,1259,24,07/06/2018,"The central bank could limit such risks – for example by setting a ceiling on the amount of CBDC that each individual investor can hold, or by bringing the remuneration to zero for holdings of CBDCs above a certain threshold – but this would raise a number of technical issues.19 At the same time, an interest-earning CBDC would reinforce the transmission of monetary impulses to banks, households and businesses.20 In downturns, by lowering the remuneration of the digital currency the central bank could spur banks to reduce deposit rates; it could push them below zero (assuming that cash would no longer be available), improving its capacity to stimulate the economy in extreme conditions without necessarily resorting to unconventional measures.21 A symmetrical mechanism would be at work in upturns, when an increase in the remuneration of the CBDC (which would represent the floor of market rates) would force banks to take swift action to also increase the remuneration of their deposits",0,0,5
572,1614,1259,25,07/06/2018,"A shift from interest-free cash to an interest-bearing CBDC would affect seigniorage in multiple ways: in addition to the direct effect on interest payments by the central bank (which would have a negative impact on seigniorage), it would have indirect effects by reducing the costs of supplying cash (positive impact) and by increasing the demand for central bank liabilities (positive impact).",1,0,1
573,1615,1259,25,07/06/2018,"The overall  effect  is  ambiguous,  but  it  could  be  non-negligible  and  have  non-trivial  distributional consequences: central bank profits, transferred to the State and used as the State sees fit, could change                                                            18  On the contrary, a CBDC without interest would be comparable to cash",-1,0,1
574,1616,1259,26,07/06/2018,"19  For example, a ceiling on individual holdings of CBDC could limit the number or size of payments, as the recipients’ holdings of CBDC would have to be known in order to finalize the payment.",0,0,2
575,1617,1259,26,07/06/2018,"See Gürtler, S., and Rasmussen, S. Central bank digital currency in Denmark?, December 2017.",0,0,1
576,1619,1259,26,07/06/2018,"21  If central banks pushed interest rates into negative territory in a world with a non-remunerated CBDC, banks would effectively avoid the negative rates by substituting reserves with digital currency.",-2,0,2
577,1623,1259,27,07/06/2018,"Turning now to the specifics of CBDC implementation, central banks should decide whether CBDCs should be token-based – whereby each token represents a particular denomination of the currency, like banknotes – or, like bank deposits, account-based, whereby holdings are accounting records.",0,0,2
578,1624,1259,27,07/06/2018,"Again, this choice would have important consequences for a number of key issues such as anonymity (a token-based CBDC would imply a better protection of privacy)22 or the organization of the central bank.",1,0,1
579,1627,1259,27,07/06/2018,"In both cases the security and resilience of the CBDC to cyber-attacks must be assured, in order to preserve trust in the currency.",1,0,1
580,1628,1259,27,07/06/2018,"Digital hacking of the currency can reap very large rewards, in all likelihood larger than counterfeiting banknotes – the recent attack on the central bank of Bangladesh comes to mind.23 Undoubtedly hackers everywhere are dreaming about how to violate the digital currency system!",-1,0,1
581,1629,1259,27,07/06/2018,The number of questions related to CBDCs is enormous and the public debate about them is only in its infancy.,-1,0,1
582,1632,1259,27,07/06/2018,"If central banks decided to make an asset – the CBDC – free of credit and liquidity risk, possibly remunerated, and available to anybody at no cost, their role in the economy would fundamentally change.",0,0,1
583,1634,1259,27,07/06/2018,"If the CBDC were account-based, central banks would start to interact directly with the private non-financial sector.",0,0,1
584,1637,1259,27,07/06/2018,"Beyond the short term, greater investment in new technologies and human capital would be necessary to address the challenges associated with issuing a CBDC.",0,0,1
585,1641,1259,31,07/06/2018,"If the CBDC is legal tender, does this mean that everybody will need to have the technical means to accept it?",0,0,1
586,1642,1259,31,07/06/2018,In many countries new laws may be required before any concrete steps towards a CBDC are taken.,0,0,1
587,1643,1259,31,07/06/2018,"For a central bank, issuing a digital currency is like travelling in a new land: the path to take will be chosen at the same time as the map is drawn.",0,0,1
588,1653,1259,33,07/06/2018,"12While the jury is still out on whether we will have a CBDC, the debate is already bringing benefits.",0,0,1
589,1657,1263,18,01/08/2018,"In this regard, the idea of developing a central bank digital currency has recently been gainingtraction.",0,0,1
590,1658,1263,18,01/08/2018,The task of issuing a central bank digital currency is indeed complex and requiresextensive  long-term  efforts.,0,0,1
591,1688,1267,14,01/08/2018,Another project in the pipeline is the “Project Inthanon” in which the Bank of Thailand and banks will co-develop a new way of conducting interbank settlement using wholesale central bank digital currency or CBDCs.,0,0,2
592,1689,1267,14,01/08/2018,"Like other central banks, our goal is not to immediately bring CBDC into use, but rather to explore its potential and implications for back office operations.",0,0,1
593,1692,1275,6,01/08/2018,"Furthermore, with regard to currency issuance, a fundamental role of central banks, some central banks are now exploring the possibility of issuing central bank digital currency.",0,0,1
595,1697,1285,37,25/05/2018,This is a feature which will become relevantespecially in times of crisis – when there will be a strong incentive for money holders to switchbank deposits into the official digital currency simply at the push of a button,0,0,1
596,1698,1308,3,14/05/2018,"The development of private digital tokens based on the blockchain technology, which is thetheme of one of the two Geneva reports that we will discuss tomorrow, has generated a debateover whether central banks should issue a new liability – their own digital currency – to thegeneral  public.",0,0,1
597,1702,1308,27,14/05/2018,"Central banks now play a more active rolein macroeconomic management, meaning that they would need to carefully consider the costsand benefits that issuing a digital currency would have for the conduct of monetary policy – thethird fact I mentioned before",0,0,1
598,1703,1308,31,14/05/2018,An interest-bearing central bank digital currency may help overcome these constraints.,-1,0,1
599,1707,1308,33,14/05/2018,"And in an upswing, the ability to pay positive interestrates on digital currency would put increased upward pressure on deposit rates provided bybanks",1,0,1
600,1710,1308,38,14/05/2018,"While this shift could also happen now between deposits and cash,a digital currency would make it cheaper and faster, making “digital bank runs” more frequent andmore severe",-1,0,1
601,1711,1308,39,14/05/2018,"In the steady state, the risk is that households and firms find digital currency more convenientthan bank deposits, depriving banks of a stable source of funding and undermining their socialrole at a time when some of their other functions, such as the provision of payment services, are19already severely challenged by new entrants",-3,0,1
602,1713,1308,93,14/05/2018,"The BIS reportalso discusses a second option of introducing a central bank digital currency, namely in the form of restricted-access digital settlement tokens for wholesale payment and settlement transactions",0,0,1
603,1714,1308,107,14/05/2018,16This analysis does not consider any potential disintermediation of the banking sector as a result of theintroduction of a central bank digital currency,0,0,1
605,1718,1321,8,15/05/2018,Decoding Digital Currency Conference Sponsored by the Federal Reserve Bank of San Francisco,0,0,1
606,1721,1321,10,15/05/2018,"1    Because of the transformative potential of digital currency and distributed ledger technologies, the Federal Reserve is actively monitoring digital innovations in the financial system.",1,0,1
607,1726,1321,10,15/05/2018,"And it was the advent a decade ago of Bitcoin, the first cryptocurrency, that first gave shape to the vision of a decentralized digital currency.",0,0,1
608,1734,1321,17,15/05/2018,"After all, a central bank digital currency could overcome the volatility risks associated with an unbacked asset with no intrinsic value by substituting a digital instrument that is the direct liability of the central bank.",-2,0,1
609,1737,1321,17,15/05/2018,"For starters, with regard to money laundering risks, unless there is the technological capability for effective identity authentication, a central bank digital currency would provide no improvement over physical notes and could be worse than current noncash funds transfer systems, especially for a digital currency that could circulate worldwide",0,0,2
610,1739,1321,19,15/05/2018,"Second, the issuance of central bank digital currency could have implications for retail banking beyond payments.",0,0,1
611,1740,1321,19,15/05/2018,"If a successful central bank digital currency were to become widely used, it could become a substitute for retail banking deposits.",1,0,1
612,1742,1321,20,15/05/2018,"Moreover, the parallel coexistence of central bank digital currency with retail banking deposits                                                            6 See, for example, the recent joint Committee on Payments and Market Infrastructures and Markets Committee report “Central Bank Digital Currencies,” March 2018, https://www.bis.org/cpmi/publ/d174.pdf.",0,0,1
613,1743,1321,20,15/05/2018,A Fed-issued digital currency might have implications for the rates and terms of funding for U.S. financial institutions and even the U.S. government as well as the transmission of monetary policy that I will not discuss here.,0,0,1
614,1746,1321,21,15/05/2018,"Finally, there is no compelling demonstrated need for a Fed-issued digital currency",0,0,1
615,1750,1321,23,15/05/2018,"As such, it is not obvious what additional value a Fed-issued digital currency would provide over and above these options.",0,0,1
616,1752,1321,24,15/05/2018,"Even though the case for a digital currency for general use may not be compelling, opportunities for more targeted and restricted use may nonetheless prove to have value.",1,0,1
617,1755,1328,24,04/05/2018,"Mr Thiele, your keen sense of what is important to the public and what Bundesbank-relevantissues could come up at any time, led you to address the topics of digital money, blockchain anddistributed ledger technology at the beginning of 2014.",0,1,1
618,1759,1375,47,19/04/2018,"For the first time in the history of humankind, we have a new form of money: digital money.",0,1,1
619,1793,1382,4,16/04/2018,"Although the Bank of Japan does not have a plan to issue its own digital currency at this juncture, the Bank fully acknowledges the importance of deeply understanding innovative technologies not only for maintaining financial stability but also for seeking the possibility of applying them to central bank infrastructure in the future.",2,1,1
620,1803,1432,6,01/08/2018,Will digital currency ever replace central-bank issued money?,0,0,1
621,1804,1432,6,01/08/2018,"Or more likely, will centralbanks issue their own versions of digital currency and in the process, disintermediate banks?",0,0,1
622,1818,1444,46,02/03/2018,"Indeed, crypto-assets help point the way to the future of money in three respects:  -  By suggesting how money and payments will need to adjust to meet societies’ changing preferences, particularly for decentralised peer-to-peer interactions;  -  Through the possibilities their underlying technologies offer to transform the efficiency, reliability and flexibility of payments; and -  By the questions they raise about whether central banks should provide a central bank digital currency (CBDC) accessible to all.",0,0,2
623,1829,1444,48,02/03/2018,"Third, crypto-assets raise the obvious question about whether their infrastructure could be combined with the trust inherent in existing fiat currencies to create a central bank digital currency (CBDC).",-1,0,2
624,1831,1444,48,02/03/2018,To be truly transformative a general purpose CBDC would open access to individuals and firms.,0,0,1
625,1832,1444,48,02/03/2018,The Bank has an open mind about the eventual development of a CBDC and an active research programme dedicated to it.,0,0,1
626,1833,1444,48,02/03/2018,"That said, given current technological shortcomings in distributed ledger technologies and the risks with offering central bank accounts for all, a true, widely available reliable CBDC does not appear to be a near-term prospect.",0,0,1
627,1836,1444,50,02/03/2018,"While these are largely for another speech, I will note that a general purpose CBDC could mean a much greater role for central banks in the financial system.",1,0,1
628,1837,1444,50,02/03/2018,Central banks may find themselves disintermediating commercial banks in normal times and running the risk of destabilising flights to quality in times of stress.29 There are also broader societal questions (that others would need to answer) such as how society balances privacy rights with the extent to which the information in a CBDC could be used to fight terrorism and economic crime.,-2,0,1
629,1838,1444,50,02/03/2018,A CBDC shouldn’t be a solution in search of a problem or an effort of central bankers to be down with the kids.,-1,0,1
630,1840,1444,50,02/03/2018,"The Foundation of Better Payments So while our research on a possible future CBDC will continue, we’re more excited by the opportunities to transform digital payments now.",3,0,1
631,1845,1472,2,12/03/2018,Notice thoughthat I make a key distinction as there’s such a thing as central bank-issued digital currency.,1,0,1
632,1848,1491,4,13/03/2018,"A new report on central bank digital currencies (CBDC), released by the twocommittees we chair at the BIS, sets the scene for this important debate",0,0,1
633,1849,1491,5,13/03/2018,What is a CBDC?,0,0,1
634,1856,1491,6,13/03/2018,A consumer-oriented CBDC would extend thataccess to everyone.,0,0,1
635,1858,1491,7,13/03/2018,"For example, a CBDC for all would challenge the current model of banks taking customerdeposits  and  using  that  money  to  fund  the  lending  that  helps  drive  the  economy.",-1,0,1
636,1860,1491,7,13/03/2018,"More fundamentally, do we need a CBDC?",0,0,1
637,1862,1491,7,13/03/2018,"Nevertheless,  if  cash  disappeared,  there  would  be  a  stronger  case  toconsider a CBDC.",0,0,1
638,1866,1491,8,13/03/2018,"If it were to come, a CBDC would have to be as convenient for consumers and businesses touse as the commercial equivalent.",0,0,1
639,1870,1491,10,13/03/2018,"Still, it is not yet clear whether CBDCs for consumersand businesses are necessary or desirable.",1,0,1
640,1873,1491,11,13/03/2018,"The BIS reportcanvasses a second, complementary, model of CBDCs aimed at financial institutions that wouldbuild on the blockchain technologies underlying bitcoin.",0,0,1
641,1875,1491,11,13/03/2018,"So far,however, central bank experiments with such forms of CBDCs have not shown conclusivebenefits for wholesale payments and beyond, but technology and design are evolving quickly",0,0,1
642,1876,1493,1,07/08/2020,"Mojmír Hampl: A digital currency useful for central banks?Speech by Mr Mojmír Hampl, Vice Governor of the Czech National Bank, at the 7th BBVASeminar for Public Sector Investors and Issuers, Bilbao, 27 February 2018",0,0,1
643,1878,1493,10,07/08/2020,"True, it is far from clear that anytime soon afull-fledged digital currency (be it blockchain based or not) will be created by a central bank(some of you may be following the debate in the Riksbank in Sweden), but the last three yearshave seen an explosion of research on this idea in many central banks.",0,0,1
644,1882,1493,11,07/08/2020,"To be sure, a hypothetical digital currency issued by a central bank may have very little incommon with the cryptocurrencies that currently exist.",0,0,1
645,1884,1493,11,07/08/2020,Cryptocurrency is in fact a different concept than a digital currency of acentral bank and yet a different concept than electronic money such as pre-paid cards.,0,0,1
646,1886,1493,12,07/08/2020,"Central bank digital money does not have to be based ultimately on a blockchain at all, but, toenable price stability, it will certainly be linked to the value of conventional elastic currency.",1,0,1
647,1888,1493,13,07/08/2020,"Indeed, in our current system, bank deposits are essentially an existing “digital currency” that weall use",0,0,1
648,1892,1493,15,07/08/2020,How could adigital currency help?One thing a digital currency can enable is the possibility of deeply negative interest rates.,0,0,2
649,1893,1493,15,07/08/2020,"I amnot a fan of negative rates at all, but of course one can imagine a scenario in which some centralbanks replace cash with a digital currency.",-1,0,1
650,1894,1493,15,07/08/2020,"Then consumers would have nowhere to hide fromnegative rates, if they do not want to leave their local currency entirely If the central bankguaranteed the anonymity of transactions conducted in the new digital currency (Nobody knows ifthis is possible), it would behave much like cash – with the significant possibility of a non-zerointerest rate charged on balances deposited in it",0,0,1
651,1895,1493,17,07/08/2020,"Even worse, such “safe haven” digital currency accounts at the central bank available to allcitizens would probably guarantee a “digital bank run” in any crisis – although deposits atcommercial banks are fully insured, accounts at central banks, if no cap is set, will always beseen as safer.",-2,0,1
652,1896,1493,17,07/08/2020,"This is why the concept of central bank digital currencies has been criticized by,among others, Mark Carney, and why Danmarks Nationalbank concluded in December it had “noplans to issue central bank digital currency.”",-1,0,1
653,1897,1493,18,07/08/2020,"2 / 3 BIS central bankers' speechesBut central bank digital currency brings another potential response to the problem of the effectivelower  bound:  an  easily  implementable  “helicopter  money  drop”,  i.e.,  direct  support  ofconsumption.",0,0,1
654,1902,1493,22,07/08/2020,"A helicopter money drop is probably possible even without a digital currency – for example, usingcentral registries of personal bank accounts, often operated by central banks on behalf of thegovernment.",0,0,1
655,1904,1493,23,07/08/2020,"Moreover, the digital currency could be designed specifically to smooth the transmission ofhelicopter money to consumption",1,0,1
656,1907,1493,24,07/08/2020,"If the central bank allowed transfers from bankaccounts to the digital currency, it would have to cap the amount a single individual could hold inthe digital currency, perhaps at the level of the median monthly salary.",0,0,2
657,1910,1493,25,07/08/2020,"In a nutshell, any digital currency used by central banks for monetary policy purposes would haveto be heavily customized and tailor-made.",0,0,1
658,1912,1524,8,14/02/2018,"Incidentally, I do not share the fear expressed by some that digital money, which is currently asubject of growing debate, is set to become a serious competitor for cash or bank deposits in theforeseeable future",-2,1,1
659,1914,1524,10,14/02/2018,"In my welcome speech, I would therefore like toaddress the question of whether digital money could potentially supplant money as we know ittoday",-1,1,1
660,1915,1524,21,14/02/2018,"A growing chorus of voices, alarmed by the potential losses associated with digital currency, arecalling for crypto tokens to be regulated, if not banned outright",-1,1,1
661,1917,1524,29,14/02/2018,Central bank digital currencyOne question the Bitcoin hype repeatedly throws up is whether it wouldn’t make sense for centralbanks to issue digital currency of their own.,-1,1,2
662,1918,1524,29,14/02/2018,And it is indeed the case that a number of centralbanks are mulling the idea of launching their own digital currency.,0,1,1
663,1923,1524,34,14/02/2018,"""Central bank digital currency would undoubtedly satisfy that demand.",1,1,1
664,1930,1545,22,08/02/2018,Forgottenamid the hype surrounding VCs is that a widely accepted form of private sector digital moneyalready exists: bank deposits.,0,0,1
665,1934,1545,58,08/02/2018," 6 / 9 BIS central bankers' speechesCentral bank issuance of digital currencyThe advent of VCs has triggered suggestions that central banks should provide central bank13digital currency, or digital base money (DBM), as I have previously called it.",0,0,2
666,1939,1545,61,08/02/2018,"And people who currently prefer electronic payments already have a wide range ofoptions available, without needing the central bank to provide the digital money",0,0,1
667,1942,1547,21,06/02/2018,"I couldimagine a digital representation of cash, meaning a digital issuance that would replicate thefeatures of cash, not a new digital currency disrupting bank intermediation, in order not to rockthe boat of our whole economy and put into question the functioning of a two-tier banking system",-2,0,1
668,1954,1569,15,29/01/2018,"Responsibility  for RIX – the Riksbank's system for large-value payments The Riksbank can already be said to issue digital money, but this can only be held by banks and some other financial institutions.",0,0,1
686,2021,1648,19,02/01/2018,"We should also keep participating actively in the related discussions in international society and with the domestic ministries and institutions concerned, while steadily carrying out studies of the effects of digital innovation on financial stability and monetary policy, and of the possibility of digital currency issuance by the central bank.",1,0,1
